Date,Open,High,Low,Close,Adj Close,Volume
2016-07-22,78.633598,79.179703,78.087502,78.360603,64.445114,558539
2016-07-25,78.633598,79.179703,75.903297,76.722397,63.097832,1421071
2016-07-26,76.995399,77.541496,76.449303,77.268402,63.546871,424856
2016-07-27,77.541496,78.906601,77.541496,78.360603,64.445114,932120
2016-07-28,78.360603,78.633598,77.814499,78.087502,64.220520,274691
2016-07-29,78.087502,78.087502,76.995399,77.541496,63.771469,532901
2016-08-01,77.541496,78.360603,76.995399,77.541496,63.771469,586009
2016-08-02,77.541496,78.360603,77.541496,78.087502,64.220520,368086
2016-08-03,77.268402,77.814499,77.268402,77.541496,63.771469,393724
2016-08-04,77.814499,80.271797,77.814499,80.271797,66.016914,2054694
2016-08-05,79.998802,80.544800,79.179703,80.544800,66.241447,1600537
2016-08-08,83.548203,84.640297,82.729103,83.548203,68.711494,3986692
2016-08-09,83.275200,83.548203,81.090897,82.182999,67.588722,2122451
2016-08-10,82.456100,84.094299,82.182999,83.002098,68.262360,1613356
2016-08-11,83.002098,83.821198,82.182999,82.456100,67.813324,1010865
2016-08-12,82.729103,84.640297,82.456100,83.821198,68.936005,1093273
2016-08-15,84.367302,86.278503,84.094299,85.186401,70.058769,1917348
2016-08-16,85.186401,85.732498,84.094299,84.913399,69.834244,1025515
2016-08-17,84.913399,84.913399,82.456100,83.002098,68.262360,1452203
2016-08-18,83.002098,83.275200,82.182999,82.456100,67.813324,1298376
2016-08-19,83.002098,83.002098,81.090897,81.363899,66.915085,1296544
2016-08-22,81.637001,82.456100,81.090897,81.910004,67.364204,847881
2016-08-23,82.182999,82.456100,81.637001,81.910004,67.364204,670247
2016-08-24,82.456100,82.729103,81.910004,81.910004,67.364204,477963
2016-08-25,82.456100,84.640297,82.182999,84.367302,69.385124,1529117
2016-08-26,84.367302,87.370697,84.094299,86.551598,71.181534,2536320
2016-08-29,87.097603,89.008904,87.097603,88.189796,72.528816,2230496
2016-08-30,86.278503,86.824600,85.459396,85.459396,70.283287,1970455
2016-08-31,86.824600,87.916702,85.459396,87.370697,71.855171,1858747
2016-09-01,87.916702,89.554901,87.643700,87.916702,72.304222,1781833
2016-09-02,88.189796,88.462799,86.005501,86.551598,71.181534,1294713
2016-09-05,87.097603,87.370697,86.551598,86.824600,71.406052,684898
2016-09-06,87.643700,89.008904,86.824600,88.189796,72.528816,1038334
2016-09-07,88.189796,89.008904,87.916702,88.735802,72.977859,761811
2016-09-08,89.281898,89.281898,88.189796,88.735802,72.977859,584177
2016-09-09,87.643700,88.189796,87.370697,87.916702,72.304222,617140
2016-09-10,null,null,null,null,null,null
2016-09-12,86.824600,87.916702,86.551598,86.824600,71.406052,846050
2016-09-13,87.370697,87.643700,84.640297,85.186401,70.058769,1203149
2016-09-14,84.640297,84.913399,83.548203,84.367302,69.385124,1128067
2016-09-19,84.913399,87.916702,84.913399,87.916702,72.304222,1640825
2016-09-20,87.643700,88.462799,87.370697,88.189796,72.528816,465144
2016-09-21,88.189796,88.462799,87.643700,87.916702,72.304222,459650
2016-09-22,88.462799,88.462799,87.097603,87.370697,71.855171,1023684
2016-09-23,87.370697,88.462799,87.097603,87.370697,71.855171,448663
2016-09-26,87.370697,87.916702,86.278503,87.370697,71.855171,388230
2016-09-27,87.370697,87.370697,87.370697,87.370697,71.855171,0
2016-09-28,87.370697,87.370697,87.370697,87.370697,71.855171,0
2016-09-29,87.643700,87.916702,87.370697,87.916702,72.304222,415700
2016-09-30,87.097603,87.370697,86.278503,86.824600,71.406052,857038
2016-10-03,87.097603,88.462799,86.824600,88.189796,72.528816,1225125
2016-10-04,87.916702,92.558296,87.916702,91.739197,75.447899,3675375
2016-10-05,91.466202,94.196503,91.193100,91.466202,75.223381,1908191
2016-10-06,92.558296,93.104401,91.466202,92.285301,75.897034,908313
2016-10-07,92.831299,93.650398,92.012199,92.558296,76.121536,1267244
2016-10-11,93.104401,93.104401,87.916702,89.554901,73.651505,1933829
2016-10-12,89.554901,89.554901,86.551598,87.370697,71.855171,2640703
2016-10-13,87.916702,88.462799,86.551598,87.643700,72.079689,792943
2016-10-14,87.370697,87.643700,83.002098,83.548203,68.711494,2609571
2016-10-17,83.821198,86.005501,83.548203,85.732498,70.507889,1192162
2016-10-18,86.005501,86.005501,84.913399,85.186401,70.058769,492613
2016-10-19,85.732498,87.916702,85.732498,87.370697,71.855171,1258088
2016-10-20,87.643700,88.189796,87.097603,87.643700,72.079689,604321
2016-10-21,88.189796,88.189796,87.370697,87.643700,72.079689,401049
2016-10-24,87.643700,88.189796,87.370697,87.916702,72.304222,476132
2016-10-25,88.189796,88.189796,86.551598,86.824600,71.406052,542058
2016-10-26,86.551598,86.824600,85.732498,86.005501,70.732407,461482
2016-10-27,85.459396,86.278503,84.640297,84.640297,69.609650,785618
2016-10-28,84.640297,85.459396,83.821198,84.094299,69.160599,774630
2016-10-31,84.094299,85.732498,83.821198,85.459396,70.283287,595165
2016-11-01,85.459396,86.005501,85.459396,85.732498,70.507889,347942
2016-11-02,84.913399,85.186401,83.821198,83.821198,68.936005,937614
2016-11-03,84.094299,84.367302,83.275200,84.367302,69.385124,584177
2016-11-04,84.367302,84.640297,83.548203,83.821198,68.936005,556708
2016-11-07,84.367302,84.913399,84.094299,84.640297,69.609650,483457
2016-11-08,85.186401,85.186401,83.821198,84.367302,69.385124,474301
2016-11-09,84.367302,85.186401,77.814499,78.087502,64.220520,2400805
2016-11-10,81.910004,85.732498,81.090897,83.821198,68.936005,2003418
2016-11-11,75.630203,75.630203,75.630203,75.630203,62.199593,767305
2016-11-14,72.899902,73.445999,70.169601,71.807800,59.055973,3838359
2016-11-15,72.080803,73.445999,70.988701,72.080803,59.280506,1386277
2016-11-16,72.899902,73.719002,71.534698,71.534698,58.831371,933951
2016-11-17,70.988701,72.626900,67.166199,72.626900,59.729622,3702844
2016-11-18,72.353798,75.084198,71.807800,73.991997,60.852299,1624343
2016-11-21,74.811096,76.722397,74.538101,74.811096,61.525951,1545598
2016-11-22,75.357201,75.630203,73.991997,75.357201,61.975075,1069466
2016-11-23,75.903297,77.268402,75.357201,76.176300,62.648708,2210352
2016-11-24,73.597504,74.905998,73.597504,73.924698,64.654976,2409047
2016-11-25,73.597504,73.597504,70.980698,71.307800,62.366211,1840414
2016-11-28,71.307800,71.962097,70.653603,70.653603,61.794052,826963
2016-11-29,70.980698,71.634903,70.653603,70.653603,61.794052,904921
2016-11-30,70.980698,70.980698,69.018097,69.018097,60.363617,1337510
2016-12-01,69.018097,69.018097,67.055496,67.382599,58.933208,1765513
2016-12-02,67.055496,69.018097,66.401299,68.691002,60.077541,1071537
2016-12-05,69.018097,69.345200,67.709702,69.018097,60.363617,892692
2016-12-06,69.672302,69.999397,69.018097,69.018097,60.363617,671048
2016-12-07,69.345200,70.980698,68.363899,70.980698,62.080128,1054722
2016-12-08,71.962097,72.616203,70.980698,71.634903,62.652294,1849586
2016-12-09,71.307800,71.307800,69.999397,70.326500,61.507961,955364
2016-12-12,70.980698,71.307800,69.018097,71.307800,62.366211,1114337
2016-12-13,71.307800,71.307800,69.999397,69.999397,61.221874,886578
2016-12-14,70.326500,70.653603,69.018097,69.018097,60.363617,535004
2016-12-15,68.691002,69.345200,68.363899,68.691002,60.077541,652705
2016-12-16,68.691002,69.018097,68.036797,68.691002,60.077541,518189
2016-12-19,68.363899,68.691002,67.382599,67.382599,58.933208,680219
2016-12-20,67.382599,68.363899,67.382599,67.382599,58.933208,342402
2016-12-21,67.709702,68.036797,67.055496,67.382599,58.933208,345459
2016-12-22,67.709702,67.709702,67.055496,67.382599,58.933208,395903
2016-12-23,67.382599,67.382599,67.055496,67.055496,58.647121,330174
2016-12-26,68.036797,69.999397,68.036797,69.999397,61.221874,1254967
2016-12-27,69.999397,69.999397,69.018097,69.672302,60.935791,591561
2016-12-28,69.672302,70.326500,69.018097,69.345200,60.649708,483032
2016-12-29,69.345200,69.672302,68.691002,68.691002,60.077541,330174
2016-12-30,68.691002,69.672302,68.691002,69.018097,60.363617,388260
2017-01-03,69.345200,69.672302,68.363899,68.691002,60.077541,444817
2017-01-04,68.691002,69.018097,68.036797,68.363899,59.791466,657290
2017-01-05,68.363899,69.345200,68.036797,69.345200,60.649708,727605
2017-01-06,69.999397,71.962097,69.345200,71.634903,62.652294,2843165
2017-01-09,71.634903,71.634903,69.672302,70.980698,62.080128,1277895
2017-01-10,72.616203,73.270401,70.980698,70.980698,62.080128,2360132
2017-01-11,71.307800,71.962097,70.653603,71.634903,62.652294,778049
2017-01-12,71.962097,72.289101,71.307800,71.307800,62.366211,749005
2017-01-13,71.634903,71.962097,70.653603,70.980698,62.080128,479975
2017-01-16,70.980698,70.980698,69.672302,70.326500,61.507961,580861
2017-01-17,70.326500,70.980698,69.999397,70.653603,61.794052,435646
2017-01-18,70.326500,70.653603,69.999397,69.999397,61.221874,467746
2017-01-19,70.326500,70.980698,69.999397,70.326500,61.507961,446346
2017-01-20,70.326500,70.326500,69.345200,69.672302,60.935791,547232
2017-01-23,69.999397,70.326500,69.672302,69.999397,61.221874,345459
2017-01-24,70.326500,70.326500,69.345200,69.999397,61.221874,510546
2017-02-02,69.999397,70.326500,68.691002,69.018097,60.363617,693976
2017-02-03,69.018097,70.980698,69.018097,70.326500,61.507961,674105
2017-02-06,71.634903,71.634903,70.653603,70.980698,62.080128,892692
2017-02-07,71.307800,71.634903,70.653603,70.653603,61.794052,704676
2017-02-08,70.980698,73.597504,70.653603,73.597504,64.368805,2107916
2017-02-09,73.597504,75.233002,71.962097,73.597504,64.368805,2759093
2017-02-10,74.578796,74.905998,72.616203,72.943398,63.796715,1539283
2017-02-13,73.597504,73.597504,72.616203,72.943398,63.796715,921735
2017-02-14,72.943398,74.251701,72.943398,73.924698,64.654976,1560683
2017-02-15,73.924698,74.251701,73.270401,73.270401,64.082710,797920
2017-02-16,73.924698,74.251701,72.943398,72.943398,63.796715,811677
2017-02-17,73.270401,73.270401,71.962097,72.289101,63.224461,1031793
2017-02-18,null,null,null,null,null,null
2017-02-20,73.270401,73.597504,72.616203,72.616203,63.510544,736777
2017-02-21,73.270401,73.270401,72.289101,72.289101,63.224461,405074
2017-02-22,72.616203,73.270401,72.289101,72.616203,63.510544,735248
2017-02-23,72.943398,72.943398,71.962097,72.289101,63.224461,568633
2017-02-24,72.616203,72.616203,71.307800,71.307800,62.366211,807092
2017-03-01,71.634903,73.597504,71.307800,72.616203,63.510544,1137266
2017-03-02,73.270401,73.924698,72.943398,73.924698,64.654976,1375725
2017-03-03,74.578796,77.522797,73.924698,75.887299,66.371468,5345456
2017-03-06,75.887299,76.868599,75.560204,75.887299,66.371468,1268724
2017-03-07,75.887299,76.214302,74.578796,74.905998,65.513214,1209109
2017-03-08,75.233002,76.214302,74.578796,74.578796,65.227043,727605
2017-03-09,71.307800,71.962097,68.036797,70.326500,61.507961,3631914
2017-03-10,70.326500,70.326500,68.363899,68.691002,60.077541,1349739
2017-03-13,68.691002,69.672302,68.036797,68.363899,59.791466,1054722
2017-03-14,69.018097,69.672302,68.363899,69.345200,60.649708,631304
2017-03-15,69.672302,69.999397,68.691002,69.018097,60.363617,848363
2017-03-16,69.018097,69.345200,68.363899,68.363899,59.791466,1144909
2017-03-17,68.691002,69.018097,68.036797,68.036797,59.505375,834606
2017-03-20,68.036797,68.363899,67.709702,67.709702,59.219299,901864
2017-03-21,67.709702,68.363899,67.709702,67.709702,59.219299,612961
2017-03-22,67.382599,67.382599,66.728401,67.055496,58.647121,1005807
2017-03-23,67.382599,68.036797,67.055496,67.382599,58.933208,606847
2017-03-24,67.382599,68.036797,67.382599,67.382599,58.933208,356159
2017-03-27,67.709702,68.036797,67.382599,67.709702,59.219299,495261
2017-03-28,67.709702,68.036797,62.672401,64.177101,56.129662,2340261
2017-03-29,64.177101,66.728401,63.849998,65.747101,57.502792,1354324
2017-03-30,65.747101,67.709702,65.419998,67.055496,58.647121,1183123
2017-03-31,67.382599,69.018097,66.074203,68.691002,60.077541,1560683
2017-04-05,68.036797,69.345200,67.382599,67.382599,58.933208,597676
2017-04-06,67.382599,68.036797,67.055496,67.382599,58.933208,461632
2017-04-07,67.382599,68.036797,66.074203,67.709702,59.219299,802506
2017-04-10,67.709702,69.345200,66.728401,69.018097,60.363617,1138794
2017-04-11,69.018097,69.345200,67.709702,67.709702,59.219299,1517883
2017-04-12,68.363899,68.363899,66.728401,67.709702,59.219299,469275
2017-04-13,67.709702,68.691002,66.074203,68.363899,59.791466,1415468
2017-04-14,67.382599,68.363899,66.074203,66.074203,57.788879,476918
2017-04-17,66.074203,66.728401,65.092903,65.419998,57.216705,484560
2017-04-18,66.074203,69.345200,65.747101,67.055496,58.647121,1092937
2017-04-19,67.055496,68.036797,66.401299,66.728401,58.361038,287373
2017-04-20,66.401299,67.055496,65.747101,65.747101,57.502792,310302
2017-04-21,66.074203,66.728401,65.747101,66.074203,57.788879,207887
2017-04-24,66.401299,66.401299,65.747101,66.074203,57.788879,154386
2017-04-25,66.401299,66.401299,66.074203,66.074203,57.788879,128401
2017-04-26,66.401299,66.728401,65.419998,65.419998,57.216705,369917
2017-04-27,65.747101,66.074203,64.831299,65.158401,56.987911,423417
2017-04-28,65.419998,65.747101,65.092903,65.419998,57.216705,460103
2017-05-02,66.074203,66.074203,64.962097,65.092903,56.930626,397431
2017-05-03,65.747101,65.747101,65.092903,65.223801,57.045113,236930
2017-05-04,65.419998,65.419998,64.504204,64.765800,56.644543,453989
2017-05-05,64.700401,64.700401,63.784500,63.784500,55.786289,409660
2017-05-08,63.653702,64.700401,63.064899,63.130299,55.214123,455517
2017-05-09,63.130299,63.980801,61.625702,61.691101,53.955391,1086822
2017-05-10,61.494801,63.391998,61.494801,62.803200,54.928040,481503
2017-05-11,62.868698,65.747101,62.868698,65.027496,56.873421,1320696
2017-05-12,65.354599,66.728401,65.092903,65.747101,57.502792,921735
2017-05-15,66.401299,67.055496,65.354599,66.074203,57.788879,1103637
2017-05-16,66.728401,66.728401,66.074203,66.074203,57.788879,281259
2017-05-17,65.747101,66.401299,65.354599,65.419998,57.216705,238459
2017-05-18,64.438698,65.354599,64.438698,64.962097,56.816223,221644
2017-05-19,64.962097,65.747101,64.896698,64.896698,56.759026,256802
2017-05-22,65.289200,65.289200,64.504204,64.504204,56.415749,229287
2017-05-23,64.569603,64.765800,64.504204,64.635002,56.530148,166615
2017-05-24,64.831299,65.354599,64.635002,65.092903,56.930626,136043
2017-05-25,65.419998,65.419998,64.896698,65.027496,56.873421,183430
2017-05-26,65.419998,66.401299,64.307899,66.401299,58.074955,1267195
2017-05-31,66.401299,67.055496,66.074203,66.401299,58.074955,382145
2017-06-01,66.728401,68.036797,66.401299,67.709702,59.219299,2354018
2017-06-02,67.709702,68.036797,66.728401,67.055496,58.647121,533475
2017-06-03,null,null,null,null,null,null
2017-06-05,67.055496,67.709702,66.728401,67.055496,58.647121,337816
2017-06-06,67.382599,67.709702,67.055496,67.709702,59.219299,252216
2017-06-07,67.709702,67.709702,66.728401,67.055496,58.647121,261387
2017-06-08,67.382599,67.382599,66.074203,66.401299,58.074955,293488
2017-06-09,66.401299,66.728401,65.354599,65.419998,57.216705,560990
2017-06-12,65.223801,66.074203,64.896698,65.419998,57.216705,239987
2017-06-13,66.074203,66.401299,65.419998,65.419998,57.216705,163558
2017-06-14,66.401299,66.401299,64.765800,65.027496,56.873421,434117
2017-06-15,65.747101,65.747101,64.896698,65.354599,57.159508,175787
2017-06-16,65.354599,66.401299,65.092903,66.401299,58.074955,267502
2017-06-19,66.401299,66.728401,65.747101,65.747101,57.502792,316416
2017-06-20,66.074203,66.401299,65.419998,65.419998,57.216705,223173
2017-06-21,65.419998,67.382599,65.419998,66.401299,58.074955,781106
2017-06-22,67.055496,67.055496,66.074203,66.401299,58.074955,322531
2017-06-23,66.728401,66.728401,65.289200,65.289200,57.102310,469275
2017-06-26,65.747101,65.747101,64.700401,64.831299,56.701824,808620
2017-06-27,65.092903,65.158401,64.765800,64.765800,56.644543,163558
2017-06-28,64.831299,64.962097,64.635002,64.635002,56.530148,198715
2017-06-29,64.765800,65.289200,64.635002,64.635002,56.530148,123815
2017-06-30,64.569603,64.569603,64.177101,64.307899,56.244061,180372
2017-07-03,64.307899,64.569603,64.307899,64.373299,56.301258,201773
2017-07-04,64.438698,64.765800,64.438698,64.765800,56.644543,125343
2017-07-05,64.831299,64.831299,64.307899,64.438698,56.358459,107000
2017-07-06,64.504204,64.635002,64.111603,64.111603,56.072376,264444
2017-07-07,64.111603,64.438698,64.046204,64.111603,56.072376,172729
2017-07-10,64.700401,64.962097,64.177101,64.438698,56.358459,233873
2017-07-11,64.307899,64.962097,64.242500,64.242500,56.186859,169672
2017-07-12,64.242500,64.242500,63.195801,63.326599,55.385807,522775
2017-07-13,63.522900,63.522900,62.934101,63.195801,55.271408,233873
2017-07-14,63.130299,63.130299,62.476101,62.803200,54.928040,554875
2017-07-17,63.391998,63.391998,62.148998,62.345299,54.527557,579333
2017-07-18,62.214500,62.737801,62.214500,62.606998,54.756439,305716
2017-07-19,62.279900,62.999500,62.279900,62.410702,54.584759,363802
2017-07-20,62.803200,62.999500,62.410702,62.672401,54.813644,272087
2017-07-21,62.541599,62.868698,62.410702,62.476101,54.641956,117700
2017-07-24,62.803200,62.803200,62.148998,62.148998,54.355869,198715
2017-07-25,62.214500,62.410702,62.018200,62.018200,54.241474,293488
2017-07-26,62.148998,62.345299,61.887402,62.018200,54.241474,269030
2017-07-27,62.803200,64.373299,62.803200,63.588299,55.614689,744420
2017-07-28,63.784500,64.111603,62.999500,63.064899,55.156925,383674
2017-07-31,63.391998,63.784500,63.064899,63.064899,55.156925,186487
2017-08-01,63.130299,63.522900,62.934101,63.064899,55.156925,331702
2017-08-02,63.064899,63.391998,62.868698,62.868698,54.985325,180372
2017-08-03,62.868698,62.868698,62.345299,62.476101,54.641956,336288
2017-08-04,62.541599,62.606998,62.083599,62.345299,54.527557,385203
2017-08-07,62.410702,62.606998,62.083599,62.148998,54.355869,308773
2017-08-08,63.326599,63.326599,62.410702,62.541599,54.699242,221644
2017-08-09,62.606998,62.737801,62.148998,62.148998,54.355869,152858
2017-08-10,65.092903,68.363899,64.111603,68.036797,59.505375,3940688
2017-08-11,67.382599,68.036797,66.074203,66.074203,57.788879,1840414
2017-08-14,66.728401,69.345200,66.401299,67.709702,59.219299,2635277
2017-08-15,68.691002,68.691002,67.055496,67.382599,58.933208,1213695
2017-08-16,69.018097,69.672302,68.036797,68.036797,59.505375,1719656
2017-08-17,69.018097,69.018097,68.036797,68.691002,60.077541,758177
2017-08-18,68.363899,68.363899,67.709702,68.363899,59.791466,444817
2017-08-21,68.363899,68.691002,68.036797,68.363899,59.791466,461109
2017-08-22,69.345200,69.345200,68.363899,68.363899,59.791466,683052
2017-08-23,69.018097,69.345200,68.036797,68.691002,60.077541,564829
2017-08-24,69.345200,71.634903,69.018097,69.999397,61.221874,2760056
2017-08-25,69.999397,70.653603,69.345200,69.999397,61.221874,885340
2017-08-28,70.980698,72.943398,70.980698,72.289101,63.224461,2714985
